position_id,symbol,direction,path,regime,opened_utc,closed_utc,sure_dk,close_reason,entry_px,sl_px,exit_px,qty,risk_usdt,true_R,realized_pnl,fee_toplam,v2_reason,srdist_band,anchor_px,anchor_dist_pct,anchor_etiket,min_low,max_high,chunk,rsi,adx,macd_hist,volume_ratio,supertrend_dir,ema_fast_pct,ema_medium_pct,a_plus_count,level_count,retest_confirmed,retest_reason,nearest_support_pct,nearest_resistance_pct,v2_rr,v3_conf_delta,confidence,breakout_score,mr_score,active_strategy
p-00010,ZECUSDT,long,momentum,trending_up,2026-05-03 12:46,2026-05-03 14:11,85,sl,401.68032,392.607,392.5284786,0.0745,0.675962,-1.043667,-0.705480,0.023667,rr_below_min:0.11<1.5,1.5-2.5%,393.39875,2.0617,kirildi,392.34,405.76,27,72.14,51.0,1.057151,2.46,1,-2.6301,-3.4822,9,41,True,break + retest + reclaim@ltf,-1.9988,0.2859,0.10907419935738301,0.08,0.925360824742268,,,momentum
p-00011,ZECUSDT,long,momentum,trending_up,2026-05-03 13:16,2026-05-03 14:09,53,sl,403.800744,393.089,393.0103822,0.0741,0.793740,-1.037094,-0.823183,0.023617,insufficient_levels,v2_sl_yok,,,capa_yok,393.05,405.0,27,74.32,55.33,1.346644,2.65,1,-2.6245,-3.6945,9,41,True,break + retest + reclaim@ltf,-0.2392,,,0.08,0.925360824742268,,,momentum
p-00012,ZECUSDT,long,momentum,trending_up,2026-05-03 16:01,2026-05-04 00:58,537,tp,403.79074199999997,392.545,419.811021,0.074,0.832185,1.395269,1.161122,0.024379,rr_below_min:0.19<1.5,2.5-10%,393.3369565217391,2.5889,tuttu,394.4,428.87,27,65.37,42.69,0.305446,0.85,1,-1.8982,-2.9403,9,42,True,break + retest + reclaim@ltf,-0.2269,0.5637,0.18807548622802617,0.08,0.8738144329896907,,,momentum
p-00013,ZAMAUSDT,long,breakout,early_reversal_up,2026-05-03 17:31,2026-05-03 18:37,66,sl,0.028435686,0.0282044,0.02819875912,1050.0,0.242850,-1.122336,-0.272560,0.023786,rr_below_min:0.80<1.5,<0.8%,0.02832133333333333,0.4021,kirildi,0.0282,0.02859,27,74.59,30.68,6.5e-05,2.13,1,-1.5194,-2.2229,8,35,True,break + retest + reclaim@ltf,-0.3893,0.4787,0.7950732863649554,0.08,0.925360824742268,0.5282,,breakout
p-00014,ZENUSDT,long,momentum,trending_up,2026-05-03 21:16,2026-05-03 21:45,29,sl,6.9243846,6.79632,6.794960735999999,4.31,0.551958,-1.053465,-0.581469,0.023652,rr_below_min:0.55<1.5,1.5-2.5%,6.81,1.6519,kirildi,6.788,6.959,27,71.82,33.13,0.022603,1.85,1,-3.1925,-5.0119,12,28,True,break + retest + reclaim@ltf,-1.5855,1.0447,0.5474379100752679,0.08,0.925360824742268,,,momentum
p-00015,ZAMAUSDT,long,breakout,early_reversal_up,2026-05-03 22:01,2026-05-03 22:26,25,sl,0.028785756,0.0285172,0.02851149656,1037.0,0.278493,-1.106579,-0.308174,0.023767,long_anchored,0.8-1.5%,0.028574553571428574,0.7337,kirildi,0.02849,0.02884,27,71.58,36.99,1.1e-05,1.07,1,-1.3607,-2.4027,8,35,True,break + retest + reclaim@ltf,-0.7545,0.9895,5.20492736815754,0.08,0.925360824742268,0.5785,,breakout
p-00016,ZENUSDT,long,momentum,trending_up,2026-05-03 22:16,2026-05-03 23:22,66,tp,6.9503898,6.79631,7.164326848,4.3,0.662543,1.351840,0.895652,0.024277,rr_below_min:0.29<1.5,1.5-2.5%,6.81,2.0199,tuttu,6.927,7.179,27,67.68,35.1,0.014991,2.01,1,-2.6971,-4.6902,13,28,True,break + retest + reclaim@ltf,-1.9310,0.6899,0.2881747813557631,0.08,0.9769072164948454,,,momentum
p-00017,ZENUSDT,long,momentum,trending_up,2026-05-03 23:01,2026-05-04 03:45,284,tp,7.0374072,6.76732,7.4276041820000005,4.24,1.145170,1.423285,1.629903,0.024533,insufficient_levels,v2_sl_yok,,,capa_yok,6.886,7.445,27,71.12,37.39,0.019321,2.46,1,-3.0195,-5.2550,13,28,True,break + retest + reclaim@ltf,-0.5693,,,0.08,0.925360824742268,,,momentum
p-00018,ZENUSDT,long,momentum,trending_up,2026-05-03 23:16,2026-05-04 10:20,664,sl,7.15143,6.87036,6.868985928,4.18,1.174873,-1.024842,-1.204058,0.023442,insufficient_levels,v2_sl_yok,,,capa_yok,6.868,7.487,27,75.66,38.75,0.025494,2.2,1,-4.1309,-6.4837,13,28,True,break + retest + reclaim@ltf,-2.1393,,,0.08,0.925360824742268,,,momentum
p-00019,ZECUSDT,long,momentum,trending_up,2026-05-05 19:46,2026-05-05 20:21,35,tp,448.329648,436.701,464.9030008,0.0667,0.775631,1.393804,1.081078,0.024365,insufficient_levels,v2_sl_yok,,,capa_yok,445.16,465.78,27,80.07,31.64,1.208651,4.27,1,-3.2304,-4.1907,10,47,True,break + retest + reclaim@mtf,-2.6729,,,0.08,0.925360824742268,,,momentum
p-00020,ZECUSDT,long,momentum,trending_up,2026-05-05 20:01,2026-05-05 20:23,22,tp,448.96977599999997,436.962,466.2387336,0.0666,0.799718,1.407661,1.125731,0.024381,insufficient_levels,v2_sl_yok,,,capa_yok,445.86,487.74,27,80.59,34.31,1.590295,1.87,1,-3.0680,-4.1663,10,47,True,break + retest + reclaim@mtf,-2.8230,,,0.08,0.925360824742268,,,momentum
p-00021,ZAMAUSDT,long,momentum,trending_up,2026-05-06 03:46,2026-05-06 16:22,756,sl,0.030076013999999998,0.0295597,0.029553788060000002,997.0,0.514765,-1.057647,-0.544440,0.023780,rr_below_min:0.39<1.5,1.5-2.5%,0.029619166666666665,1.5190,kirildi,0.02953,0.0306,27,80.09,31.7,0.000121,1.01,1,-2.5232,-3.1886,6,37,True,break + retest + reclaim@ltf,-0.3275,0.6735,0.38540200516730516,0.08,0.8738144329896907,,,momentum
p-00022,ZECUSDT,long,momentum,trending_up,2026-05-06 07:16,2026-05-06 19:16,720,sl,578.8557480000001,550.631,550.5208738,0.0518,1.462042,-1.019907,-1.491147,0.023401,insufficient_levels,v2_sl_yok,,,capa_yok,550.44,606.6,27,87.93,52.68,2.17307,6.89,1,-7.3393,-11.4048,7,51,True,break + retest + reclaim@htf,-2.6390,,,0.08,0.925360824742268,,,momentum
p-00023,ZENUSDT,long,momentum,trending_up,2026-05-06 07:31,2026-05-06 08:46,75,tp,7.7305458,7.42248,8.175094653999999,3.88,1.195295,1.422380,1.700164,0.024686,rr_below_min:0.06<1.5,2.5-10%,7.4375,3.7908,tuttu,7.685,8.18,27,68.5,36.86,0.021063,1.96,1,-2.5606,-3.8410,14,33,True,break + retest + reclaim@ltf,-2.0221,0.3109,0.059936194298649555,0.08,0.9769072164948454,,,momentum
p-00024,ZECUSDT,long,momentum,trending_up,2026-05-06 07:46,2026-05-06 10:08,142,sl,591.498276,561.758,561.6456484,0.0508,1.510806,-1.019287,-1.539945,0.023432,insufficient_levels,v2_sl_yok,,,capa_yok,560.57,606.6,27,90.03,56.26,4.483161,2.42,1,-7.8157,-12.3234,7,52,True,break + retest + reclaim@htf,-4.7108,,,0.08,0.925360824742268,,,momentum
p-00025,ZAMAUSDT,long,momentum,trending_up,2026-05-06 08:16,2026-05-06 16:22,486,sl,0.030186036,0.0295589,0.02955298822,996.0,0.624627,-1.047529,-0.654316,0.023800,rr_below_min:0.19<1.5,1.5-2.5%,0.029618461538461538,1.8803,kirildi,0.02953,0.03043,27,59.04,30.28,-5.2e-05,2.38,1,-0.8437,-1.8386,7,38,True,break + retest + reclaim@mtf,-0.6447,0.4270,0.18987026237938737,0.08,0.8738144329896907,,,momentum
p-00026,ZECUSDT,long,momentum,trending_up,2026-05-09 05:16,2026-05-09 08:20,184,sl,624.5248799999999,605.513,605.3918974000001,0.0479,0.910669,-1.032247,-0.940035,0.023565,rr_below_min:0.12<1.5,2.5-10%,606.7357142857143,2.8484,kirildi,605.4,642.87,27,67.89,31.39,0.166886,0.79,1,-1.7640,-3.5369,9,53,True,break + retest + reclaim@ltf,-0.5603,0.4228,0.12221128593153067,0.08,0.8738144329896907,,,momentum
p-00027,ZECUSDT,long,momentum,trending_up,2026-05-09 05:46,2026-05-09 07:11,85,sl,636.607296,613.951,613.8282098,0.047,1.064846,-1.027496,-1.094125,0.023508,insufficient_levels,v2_sl_yok,,,capa_yok,610.02,638.48,27,75.28,34.29,0.990004,2.45,1,-3.1498,-5.0217,9,54,True,break + retest + reclaim@ltf,-0.3310,,,0.08,0.925360824742268,,,momentum
p-00028,ZAMAUSDT,long,breakout,early_reversal_up,2026-05-20 22:31,2026-05-21 02:21,230,tp,0.029045808,0.0284956,0.02982983284,1028.0,0.565614,1.382158,0.781768,0.024210,rr_below_min:1.09<1.5,1.5-2.5%,0.028553000000000002,1.6967,tuttu,0.02881,0.02987,27,72.13,36.29,5e-06,1.12,1,-1.4872,-2.5206,8,31,True,break + retest + reclaim@ltf,-0.0625,2.0170,1.0896944634590489,0.08,0.8531958762886598,0.5735,,breakout
p-00029,ZAMAUSDT,long,breakout,early_reversal_up,2026-05-20 23:16,2026-05-21 02:21,185,tp,0.029315861999999998,0.0289554,0.02980763728,1019.0,0.367311,1.298683,0.477020,0.024099,rr_below_min:0.90<1.5,0.8-1.5%,0.029013637820512823,1.0309,tuttu,0.02909,0.02987,27,73.17,39.88,1.7e-05,9.45,1,-2.0437,-3.0677,8,31,True,break + retest + reclaim@ltf,-0.9733,1.0873,0.9042894222174634,0.08,0.8531958762886598,0.8205,,breakout
p-00030,ZBTUSDT,long,breakout,early_reversal_up,2026-06-17 03:01,2026-06-17 03:46,45,sl,0.131106216,0.129223,0.1291971554,228.1,0.429562,-1.069013,-0.459207,0.023750,long_anchored,0.8-1.5%,0.12948320000000002,1.2379,kirildi,0.12917,0.13143,27,63.45,30.44,-0.000174,2.39,1,-2.3079,-3.7580,14,50,True,break + retest + reclaim@ltf,-0.0324,0.8137,17.256586851012585,0.08,0.7865217391304348,0.5618,,breakout
p-00031,ZBTUSDT,long,momentum,trending_up,2026-07-04 00:16,2026-07-04 00:27,11,tp,0.141618318,0.140376,0.1431773588,211.1,0.262253,1.163247,0.305065,0.024048,sl_too_tight:0.000619<floor:0.000708,<0.8%,0.1411825,0.3077,tuttu,0.14178,0.14346,27,59.29,48.36,-0.00018,2.64,1,-0.7835,-1.9849,12,47,True,break + retest + reclaim@ltf,-0.2306,0.4885,,0.08,0.8082608695652175,,,momentum
p-00032,ZECUSDT,long,momentum,trending_up,2026-07-11 19:01,2026-07-12 16:11,1270,tp,517.473474,500.189,542.5654652,0.0577,0.997314,1.427175,1.423342,0.024466,rr_below_min:1.01<1.5,2.5-10%,501.1994736842105,3.1449,tuttu,502.98,546.96,27,76.67,46.19,1.085796,3.25,1,-1.9149,-2.4025,6,43,True,break + retest + reclaim@mtf,-0.1669,3.3309,1.0069538003805174,0.08,0.925360824742268,,,momentum
p-00033,ZECUSDT,long,momentum,trending_up,2026-07-11 19:16,2026-07-12 14:55,1179,tp,514.732926,500.19,535.7048376,0.058,0.843490,1.413178,1.192001,0.024370,rr_below_min:0.12<1.5,2.5-10%,501.1994736842105,2.6292,tuttu,502.98,537.0,27,67.61,48.61,1.070763,1.91,1,-1.2617,-1.8067,6,43,True,break + retest + reclaim@mtf,-0.4761,0.3656,0.11837383499166222,0.08,0.9769072164948454,,,momentum
p-00034,ZECUSDT,long,momentum,trending_up,2026-07-11 19:46,2026-07-12 14:55,1149,tp,515.042988,500.19,536.4826820000001,0.058,0.861473,1.415142,1.219107,0.024395,rr_below_min:0.09<1.5,2.5-10%,501.1994736842105,2.6878,tuttu,502.98,537.0,27,66.82,51.94,0.856223,0.72,1,-1.1047,-1.7284,6,43,True,break + retest + reclaim@ltf,-0.8729,0.3049,0.09446760779945307,0.08,0.8738144329896907,,,momentum
p-00035,ZECUSDT,long,momentum,trending_up,2026-07-11 20:46,2026-07-13 20:14,2848,sl,522.5544900000001,500.142,500.0419716,0.0572,1.281994,-1.022714,-1.311113,0.023397,rr_below_min:0.54<1.5,2.5-10%,501.1557142857143,4.0950,kirildi,499.23,549.65,27,76.81,56.45,0.896043,2.23,1,-2.0022,-2.8100,6,43,True,break + retest + reclaim@ltf,-0.0487,2.3276,0.5418022103263196,0.08,0.925360824742268,,,momentum
p-00036,ZENUSDT,long,breakout,early_reversal_up,2026-07-11 21:16,2026-07-11 22:43,87,sl,4.2368472,4.18902,4.1881821960000005,7.07,0.338138,-1.087980,-0.367888,0.023826,rr_below_min:0.21<1.5,0.8-1.5%,4.197438157894736,0.9302,kirildi,4.187,4.247,27,64.86,33.69,0.001762,2.18,1,-0.5910,-1.0042,6,33,True,break + retest + reclaim@ltf,-0.8923,0.2360,0.205666917538009,0.08,0.8531958762886598,0.7271,,breakout
p-00037,ZECUSDT,long,momentum,trending_up,2026-07-12 16:16,2026-07-13 01:55,579,sl,541.0581900000001,526.917,526.8116166,0.0555,0.784836,-1.037658,-0.814392,0.023707,rr_below_min:0.24<1.5,2.5-10%,527.98,2.4172,kirildi,526.0,549.65,27,72.84,30.9,0.711402,5.02,1,-2.2304,-3.1545,9,44,True,break + retest + reclaim@ltf,-1.0916,0.6602,0.241971171278525,0.08,0.7351724137931035,,,momentum
p-00038,ZECUSDT,long,momentum,trending_up,2026-07-12 16:31,2026-07-13 00:01,450,sl,545.879154,527.239,527.1335522,0.055,1.025208,-1.028683,-1.054614,0.023606,rr_below_min:0.67<1.5,2.5-10%,528.3050000000001,3.2194,kirildi,527.04,548.99,27,76.62,33.37,1.294234,2.77,1,-2.8042,-3.8464,9,44,True,break + retest + reclaim@ltf,-0.2241,2.3042,0.6747172859561492,0.08,0.925360824742268,,,momentum
p-00039,ZECUSDT,long,momentum,trending_up,2026-07-14 22:46,2026-07-14 22:53,7,sl,561.582294,556.37,556.258726,0.0532,0.277294,-1.107133,-0.307001,0.023788,long_anchored,0.8-1.5%,557.4872159090909,0.7292,kirildi,556.0,561.39,27,79.22,41.58,1.102327,4.34,1,-3.3391,-4.8433,9,47,True,break + retest + reclaim@mtf,-0.6639,14.7105,17.07817914148969,0.08,0.925360824742268,,,momentum
p-00040,ZECUSDT,long,momentum,trending_up,2026-07-15 00:01,2026-07-15 00:43,42,sl,564.01278,556.369,556.2577262,0.053,0.405120,-1.073181,-0.434768,0.023750,rr_below_min:0.02<1.5,0.8-1.5%,557.4872159090909,1.1570,kirildi,556.35,564.99,27,74.64,49.67,1.715536,2.8,1,-2.5717,-4.4199,9,48,True,break + retest + reclaim@ltf,-1.0849,0.0707,0.015195437679722918,0.08,0.925360824742268,,,momentum
p-00041,ZECUSDT,long,momentum,trending_up,2026-07-15 11:01,2026-07-16 08:57,1316,sl,568.703718,549.081,548.9711838000001,0.0525,1.030193,-1.028380,-1.059429,0.023471,rr_below_min:0.07<1.5,2.5-10%,550.191,3.2552,kirildi,544.68,588.8,27,74.65,31.23,1.393192,2.74,1,-1.6999,-2.5339,9,49,True,break + retest + reclaim@ltf,-0.7710,0.2846,0.07390334270283531,0.08,0.7351724137931035,,,momentum
p-00042,ZECUSDT,long,momentum,trending_up,2026-07-15 11:16,2026-07-15 12:52,96,tp,572.7645299999999,567.852,579.1861396,0.0521,0.255943,1.213393,0.310559,0.024007,long_anchored,<0.8%,570.0,0.4827,kirildi,569.1,582.55,27,78.61,33.95,1.683043,2.76,1,-2.1741,-3.0955,9,49,True,break + retest + reclaim@ltf,-0.4249,12.4622,20.29101283880174,0.08,0.7351724137931035,,,momentum
p-00043,ZECUSDT,long,momentum,trending_up,2026-07-15 13:01,2026-07-15 16:38,217,sl,585.1970160000001,568.852,568.7382296,0.0511,0.835230,-1.035200,-0.864630,0.023586,long_anchored,2.5-10%,570.0,2.5969,kirildi,568.33,585.57,27,80.41,50.84,1.485647,4.28,1,-2.9553,-4.2978,9,50,True,break + retest + reclaim@ltf,-1.0120,10.0727,3.6626054358013134,0.08,0.925360824742268,,,momentum
p-00044,ZENUSDT,long,breakout,early_reversal_up,2026-07-19 11:01,2026-07-19 12:12,71,sl,4.2248448000000005,4.18746,4.186622508,7.06,0.263937,-1.112401,-0.293603,0.023754,sl_too_tight:0.015366<floor:0.021110,<0.8%,4.212952956989247,0.2815,kirildi,4.187,4.237,27,69.87,31.44,0.001928,3.47,1,-0.7544,-1.0789,5,33,True,break + retest + reclaim@ltf,-0.1964,0.6891,,0.08,0.8531958762886598,0.9032,,breakout
p-00045,ZAMAUSDT,long,momentum,trending_up,2026-07-22 10:16,2026-07-22 10:44,28,tp,0.04210842,0.0406205,0.0442421498,708.0,1.053447,1.410822,1.486226,0.024454,insufficient_levels,v2_sl_yok,,,capa_yok,0.04229,0.04427,27,64.28,34.02,-1.4e-05,1.99,1,-2.3121,-3.7382,7,42,True,break + retest + reclaim@ltf,-0.3394,,,0.08,0.8738144329896907,,,momentum
p-00046,ZAMAUSDT,long,momentum,trending_up,2026-07-22 21:31,2026-07-23 00:21,170,tp,0.045779153999999996,0.0439484,0.04840871632,652.0,1.193652,1.415748,1.689910,0.024564,insufficient_levels,v2_sl_yok,,,capa_yok,0.04507,0.04846,27,71.89,33.29,0.00025,2.59,1,-4.0152,-5.9830,9,43,True,break + retest + reclaim@mtf,-0.9324,,,0.08,0.925360824742268,,,momentum
p-00047,ZAMAUSDT,long,momentum,trending_up,2026-07-22 23:16,2026-07-23 02:08,172,tp,0.046919382,0.0450899,0.04954618878,637.0,1.165380,1.414729,1.648696,0.024579,insufficient_levels,v2_sl_yok,,,capa_yok,0.04671,0.04958,27,73.99,40.78,0.000189,2.31,1,-4.0030,-6.5629,9,44,True,break + retest + reclaim@htf,-1.9764,,,0.08,0.925360824742268,,,momentum
p-00001,ZEREBROUSDT,long,momentum,trending_up,2026-04-09 15:46,2026-04-09 15:59,13,tp,0.0085407078,0.00846963,0.008638651924,3513.0,0.249696,1.281306,0.319937,0.024140,sl_too_tight:0.000037<floor:0.000043,<0.8%,0.008521,0.2308,kirildi,0.008495,0.0087,28,61.21,30.65,1e-05,1.43,1,-1.6156,-2.7868,13,31,True,break + retest + reclaim@ltf,-0.1984,0.6660,,0.08,0.9650574712643679,,,momentum
p-00002,ZEREBROUSDT,long,momentum,trending_up,2026-04-09 16:01,2026-04-09 16:28,27,sl,0.008686737,0.00850387,0.008502169226,3458.0,0.632354,-1.046899,-0.662011,0.023776,rr_below_min:0.27<1.5,1.5-2.5%,0.008521,1.9079,kirildi,0.008472,0.008767,28,66.11,31.78,2.3e-05,4.75,1,-3.1996,-4.3520,13,31,True,break + retest + reclaim@ltf,-0.9547,0.6264,0.26586492364868763,0.08,0.9650574712643679,,,momentum
p-00003,ZEREBROUSDT,long,momentum,trending_up,2026-04-09 16:16,2026-04-09 16:28,12,sl,0.008706740999999999,0.00850386,0.008502159228,3450.0,0.699939,-1.042312,-0.729555,0.023748,rr_below_min:0.13<1.5,1.5-2.5%,0.008521,2.1333,kirildi,0.008472,0.008767,28,66.79,33.04,3e-05,2.21,1,-3.4340,-4.5836,13,31,True,break + retest + reclaim@ltf,-1.1946,0.3826,0.13145820008443715,0.08,0.9769072164948454,,,momentum
p-00004,ZEREBROUSDT,long,momentum,trending_up,2026-04-10 00:16,2026-04-10 08:02,466,tp,0.0089957988,0.00830198,0.010056818234,3328.0,2.309029,1.518262,3.505710,0.025363,insufficient_levels,v2_sl_yok,,,capa_yok,0.008497,0.010189,28,69.6,33.16,7e-05,5.29,1,-4.4945,-5.6051,11,31,True,break + retest + reclaim@ltf,-2.9389,,,0.08,0.9769072164948454,,,momentum
p-00005,ZEREBROUSDT,long,momentum,trending_up,2026-04-10 00:31,2026-04-10 08:02,451,tp,0.0088887774,0.00815781,0.009944970608,3375.0,2.467015,1.434619,3.539227,0.025426,insufficient_levels,v2_sl_yok,,,capa_yok,0.008497,0.010189,28,62.69,35.71,6.2e-05,1.74,1,-3.0819,-4.2089,11,31,True,break + retest + reclaim@ltf,-1.5033,,,0.08,0.9769072164948454,,,momentum
p-00006,ZEREBROUSDT,long,momentum,trending_up,2026-04-10 00:46,2026-04-10 01:15,29,sl,0.0088777752,0.00872253,0.008720785493999999,3379.0,0.524574,-1.056581,-0.554254,0.023786,long_anchored,1.5-2.5%,0.008740076923076923,1.5510,kirildi,0.00862,0.00897,28,62.13,38.07,5.2e-05,0.93,1,-2.9641,-4.0924,11,32,True,break + retest + reclaim@ltf,-1.3836,12.4037,7.286967306973184,0.08,0.8738144329896907,,,momentum
p-00007,ZEREBROUSDT,long,momentum,trending_up,2026-04-10 01:01,2026-04-10 01:15,14,sl,0.008822764200000001,0.00872256,0.008720815488000001,3398.0,0.340494,-1.087441,-0.370267,0.023845,long_anchored,0.8-1.5%,0.008740076923076923,0.9372,kirildi,0.00862,0.008879,28,59.3,40.11,3.9e-05,0.64,1,-1.2249,-3.4956,11,32,True,break + retest + reclaim@ltf,-0.7699,13.1031,12.13401323509738,0.08,0.8738144329896907,,,momentum
p-00008,ZEREBROUSDT,long,momentum,trending_up,2026-04-10 01:16,2026-04-10 01:23,7,sl,0.0086647326,0.00850389,0.008502189222,3453.0,0.555389,-1.053267,-0.584973,0.023711,rr_below_min:0.46<1.5,1.5-2.5%,0.008521,1.6588,kirildi,0.008497,0.008713,28,52.12,41.04,1.8e-05,1.42,1,0.5327,-1.7784,11,32,True,break + retest + reclaim@ltf,-0.6518,0.9958,0.4602357521305996,0.08,0.9769072164948454,,,momentum
p-00009,ZEREBROUSDT,long,momentum,trending_up,2026-04-10 01:46,2026-04-10 03:19,93,tp,0.0087147426,0.00850387,0.008980343572,3435.0,0.724347,1.225967,0.888026,0.024313,rr_below_min:0.16<1.5,1.5-2.5%,0.008521,2.2232,tuttu,0.008589,0.008989,28,53.61,41.34,-8e-06,0.69,1,0.0553,-2.2448,11,32,True,break + retest + reclaim@ltf,-1.1235,0.5163,0.16056002721434656,0.08,0.7707216494845361,,,momentum
p-00010,ZEREBROUSDT,long,momentum,trending_up,2026-04-10 02:01,2026-04-10 02:23,22,tp,0.0086557308,0.00850389,0.008846670312000001,3455.0,0.524610,1.211391,0.635508,0.024188,rr_below_min:0.59<1.5,1.5-2.5%,0.008521,1.5566,tuttu,0.008595,0.008865,28,51.29,41.59,-1.5e-05,0.39,1,0.6744,-1.6399,11,32,True,break + retest + reclaim@ltf,-0.5117,1.1382,0.5904516216181315,0.08,0.7707216494845361,,,momentum
p-00011,ZEREBROUSDT,long,momentum,trending_up,2026-04-10 02:31,2026-04-10 02:36,5,sl,0.0088127622,0.00871577,0.008714026845999999,3405.0,0.330258,-1.090253,-0.360065,0.023871,long_anchored,<0.8%,0.008740076923076923,0.8248,kirildi,0.008689,0.008843,28,56.87,42.67,-1.1e-05,0.37,1,-0.9797,-3.2560,10,32,True,break + retest + reclaim@ltf,-0.5235,13.3840,16.386705456766446,0.08,0.7707216494845361,,,momentum
p-00012,ZEREBROUSDT,long,momentum,trending_up,2026-04-10 03:16,2026-04-10 03:27,11,tp,0.0089297856,0.0087225,0.009206928246,3358.0,0.696065,1.302010,0.906284,0.024361,long_anchored,1.5-2.5%,0.008740076923076923,2.1244,tuttu,0.008901,0.009635,28,61.5,44.66,0.0,1.49,1,-2.4338,-3.5552,11,32,True,break + retest + reclaim@ltf,-1.9843,11.7190,5.143429242358185,0.08,0.9769072164948454,,,momentum
p-00013,ZKCUSDT,long,mr,ranging,2026-04-12 01:46,2026-04-14 04:07,3021,tp,0.069833964,0.0672423,0.07375054694000001,432.0,1.119599,1.489062,1.667152,0.024811,rr_below_min:0.17<1.5,2.5-10%,0.06737838043478261,3.5163,tuttu,0.0678,0.07386,28,18.62,30.36,-0.000158,6.74,-1,2.2167,2.2167,7,25,True,break + retest + reclaim@htf,-1.1311,0.6676,0.17275309876209652,0.08,0.6452173913043479,,1.0,mean_reversion
p-00014,ZKCUSDT,long,mr,ranging,2026-04-12 02:01,2026-04-14 03:44,2983,tp,0.06966393,0.0672424,0.07327474212,265.0,0.641705,1.467517,0.941714,0.015151,rr_below_min:0.27<1.5,2.5-10%,0.06737838043478261,3.2808,tuttu,0.0678,0.0735,28,17.32,33.76,-0.000224,2.93,-1,2.3524,2.3524,7,25,True,break + retest + reclaim@htf,-0.8610,0.9426,0.26549221799167966,0.08,0.5365217391304348,,1.0,mean_reversion
p-00015,ZEREBROUSDT,long,mr,weakening_up,2026-04-12 15:16,2026-04-13 13:51,1355,tp,0.008796759000000001,0.00835745,0.009448529915999999,3430.0,1.506830,1.467015,2.210542,0.025033,rr_below_min:0.54<1.5,2.5-10%,0.008374416071428572,4.8011,tuttu,0.008458,0.009481,28,26.94,30.44,-5.7e-05,0.5,-1,3.4720,5.7461,10,45,True,break + retest + reclaim@mtf,-0.6460,1.3116,0.5410506802374726,0.08,0.30680412371134025,,0.788,mean_reversion
p-00016,ZEREBROUSDT,long,mr,weakening_up,2026-04-12 15:31,2026-04-12 19:13,222,tp,0.0087227442,0.0083575,0.00923380287,3462.0,1.264475,1.379559,1.744419,0.024866,rr_below_min:0.92<1.5,2.5-10%,0.008374416071428572,3.9933,tuttu,0.008458,0.009236,28,24.38,32.39,-5.5e-05,0.52,-1,4.4925,5.6407,10,45,True,break + retest + reclaim@mtf,-1.2489,0.3338,0.9163360476877865,0.08,0.30680412371134025,,0.7848,mean_reversion
p-00017,ZEREBROUSDT,long,mr,weakening_up,2026-04-12 15:46,2026-04-12 17:44,118,tp,0.008621723999999999,0.00835754,0.009013107017999998,3496.0,0.923587,1.454778,1.343614,0.024661,long_anchored,2.5-10%,0.008374416071428572,2.8684,tuttu,0.008458,0.00908,28,22.07,34.64,-5.6e-05,1.5,-1,5.5624,6.7224,10,45,True,break + retest + reclaim@mtf,-0.2378,1.3611,1.5523549078681935,0.08,0.4098969072164949,,0.8586,mean_reversion
p-00018,ZILUSDT,long,breakout,early_reversal_up,2026-04-14 00:01,2026-04-14 00:35,34,sl_gap,0.003990797999999999,0.00395689,0.003949210000000001,7620.0,0.258379,-1.320161,-0.341102,0.024201,rr_below_min:1.44<1.5,<0.8%,0.003973548387096774,0.4322,kirildi,0.00395,0.00399,28,74.72,40.18,8e-06,2.89,1,-2.2264,-2.2264,10,18,True,break + retest + reclaim@ltf,-0.3825,0.8405,1.442683669895638,0.08,0.8016494845360825,0.9498,,breakout
p-00019,ZKCUSDT,long,breakout,early_reversal_up,2026-04-14 00:46,2026-04-14 03:32,166,tp,0.07196439,0.0713615,0.0728509269,422.0,0.254420,1.374398,0.349674,0.024445,rr_below_min:0.47<1.5,<0.8%,0.07150478260869565,0.6387,tuttu,0.07158,0.07322,28,72.79,30.69,3.3e-05,3.51,1,-0.9215,-1.7553,9,25,True,break + retest + reclaim@ltf,-0.6369,0.4024,0.46822177140985843,0.08,0.9169565217391304,0.5099,,breakout
p-00020,ZKCUSDT,long,breakout,early_reversal_up,2026-04-14 03:31,2026-04-14 03:45,14,tp,0.07230445799999999,0.0713658,0.07357078289999999,420.0,0.394236,1.286917,0.507349,0.024507,long_anchored,0.8-1.5%,0.0715092,1.0999,tuttu,0.0724,0.07367,28,67.76,43.7,-2.3e-05,4.15,1,-0.6280,-1.4584,9,26,True,break + retest + reclaim@mtf,0.0087,0.6176,2.769888175468685,0.08,0.8738144329896907,0.6957,,breakout
p-00021,ZKCUSDT,long,breakout,early_reversal_up,2026-04-14 03:46,2026-04-14 04:36,50,sl,0.073494696,0.0721148,0.07210037704000001,414.0,0.571277,-1.052657,-0.601359,0.024111,rr_below_min:0.91<1.5,1.5-2.5%,0.07226,1.6800,kirildi,0.0719,0.07415,28,81.35,45.98,5e-05,3.98,1,-1.9726,-2.9256,9,26,True,break + retest + reclaim@mtf,-1.0196,0.2092,0.9135685610270317,0.08,0.925360824742268,1.0,,breakout
